typeID;typeName;published
36415;"Rupture Justice SKIN";1
36416;"Bellicose Justice SKIN";1
36417;"Scythe Justice SKIN";1
36418;"Typhoon Justice SKIN";1
36419;"Hoarder Justice SKIN";1
36420;"Mammoth Justice SKIN";1
36421;"Wreathe Justice SKIN";1
36422;"Vigil Justice SKIN";1
36423;"Tornado Justice SKIN";1
36424;"Cheetah Justice SKIN";1
36425;"Claw Justice SKIN";1
36426;"Stiletto Justice SKIN";1
36427;"Wolf Justice SKIN";1
36428;"Hyena Justice SKIN";1
36429;"Jaguar Justice SKIN";1
36430;"Huginn Justice SKIN";1
36431;"Rapier Justice SKIN";1
36432;"Scimitar Justice SKIN";1
36433;"Vagabond Justice SKIN";1
36434;"Broadsword Justice SKIN";1
36435;"Muninn Justice SKIN";1
36436;"Hound Justice SKIN";1
36437;"Prowler Justice SKIN";1
36438;"Mastodon Justice SKIN";1
36439;"Cyclone Justice SKIN";1
36440;"Thrasher Justice SKIN";1
36441;"Stabber Fleet Issue Justice SKIN";1
36442;"Tempest Fleet Issue Justice SKIN";1
36443;"Republic Fleet Firetail Justice SKIN";1
36444;"Fenrir Justice SKIN";1
36445;"Panther Justice SKIN";1
36446;"Sleipnir Justice SKIN";1
36447;"Sabre Justice SKIN";1
36448;"Claymore Justice SKIN";1
36449;"Hel Justice SKIN";1
36450;"Ragnarok Justice SKIN";1
36451;"Nidhoggur Justice SKIN";1
36452;"Maelstrom Justice SKIN";1
36453;"Hurricane Justice SKIN";1
36454;"Nomad Justice SKIN";1
36455;"Scythe Fleet Issue Justice SKIN";1
36456;"Typhoon Fleet Issue Justice SKIN";1
36457;"Talwar Justice SKIN";1
36458;"Hurricane Fleet Issue Justice SKIN";1
36459;"Massive Debris";0
36460;"Massive Debris";0
36461;"Massive Debris";0
36462;"Massive Debris";0
36463;"Massive Debris";0
36464;Vortex;0
36465;"Command Node Beacon";0
36480;"Men's 'Hephaestus' Shirt (blue)";1
36481;"Men's 'Hephaestus' Shirt (white/red)";1
36482;"Men's 'Hephaestus' Shirt (desert)";1
36483;"Men's 'Hephaestus' Shirt (cyan)";1
36484;"Men's 'Hephaestus' Shirt (green)";1
36485;"Men's 'Hephaestus' Shirt (gray/orange)";1
36486;"Women's 'Hephaestus' Shirt (blue)";1
36487;"Women's 'Hephaestus' Shirt (white/red)";1
36488;"Women's 'Hephaestus' Shirt (desert)";1
36489;"Women's 'Hephaestus' Shirt (cyan)";1
36490;"Women's 'Hephaestus' Shirt (green)";1
36491;"Women's 'Hephaestus' Shirt (gray/orange)";1
36493;"Men's 'Hephaestus' Pants (blue)";1
36494;"Men's 'Hephaestus' Pants (white/red)";1
36495;"Men's 'Hephaestus' Pants (desert)";1
36496;"Men's 'Hephaestus' Pants (cyan)";1
36497;"Men's 'Hephaestus' Pants (green)";1
36498;"Men's 'Hephaestus' Pants (gray/orange)";1
36499;"Women's 'Hephaestus' Pants (blue)";1
36500;"Women's 'Hephaestus' Pants (white/red)";1
36501;"Women's 'Hephaestus' Pants (desert)";1
36502;"Women's 'Hephaestus' Pants (cyan)";1
36503;"Women's 'Hephaestus' Pants (green)";1
36504;"Women's 'Hephaestus' Pants (gray/orange)";1
36505;"Men's 'Hephaestus' Shoes (blue)";1
36506;"Men's 'Hephaestus' Shoes (white/red)";1
36507;"Men's 'Hephaestus' Shoes (desert)";1
36508;"Men's 'Hephaestus' Shoes (cyan)";1
36509;"Men's 'Hephaestus' Shoes (green)";1
36510;"Men's 'Hephaestus' Shoes (gray/orange)";1
36511;"Women's 'Hephaestus' Shoes (blue)";1
36512;"Women's 'Hephaestus' Shoes (white/red)";1
36513;"Women's 'Hephaestus' Shoes (desert)";1
36514;"Women's 'Hephaestus' Shoes (cyan)";1
36515;"Women's 'Hephaestus' Shoes (green)";1
36516;"Women's 'Hephaestus' Shoes (gray/orange)";1
36517;"Ishtar Golden SKIN";1
36518;"Dominix Golden SKIN";1
36519;"Vagabond Golden SKIN";1
36520;"Tornado Golden SKIN";1
36522;"Nyx Umbral SKIN";1
36523;"Tournament Practice Unit";0
36633;"Bantam Raata Sunset SKIN";1
36634;"Condor Raata Sunset SKIN";1
36635;"Griffin Raata Sunset SKIN";1
36636;"Heron Raata Sunset SKIN";1
36637;"Kestrel Raata Sunset SKIN";1
36638;"Merlin Raata Sunset SKIN";1
36639;"Harpy Raata Sunset SKIN";1
36640;"Hawk Raata Sunset SKIN";1
36641;"Buzzard Raata Sunset SKIN";1
36642;"Manticore Raata Sunset SKIN";1
36643;"Kitsune Raata Sunset SKIN";1
36644;"Crow Raata Sunset SKIN";1
36645;"Raptor Raata Sunset SKIN";1
36646;"Corax Raata Sunset SKIN";1
36647;"Cormorant Raata Sunset SKIN";1
36648;"Flycatcher Raata Sunset SKIN";1
36649;"Blackbird Raata Sunset SKIN";1
36650;"Caracal Raata Sunset SKIN";1
36651;"Moa Raata Sunset SKIN";1
36652;"Osprey Raata Sunset SKIN";1
36653;"Cerberus Raata Sunset SKIN";1
36654;"Eagle Raata Sunset SKIN";1
36655;"Onyx Raata Sunset SKIN";1
36656;"Basilisk Raata Sunset SKIN";1
36657;"Falcon Raata Sunset SKIN";1
36658;"Rook Raata Sunset SKIN";1
36659;"Drake Raata Sunset SKIN";1
36660;"Ferox Raata Sunset SKIN";1
36661;"Naga Raata Sunset SKIN";1
36662;"Nighthawk Raata Sunset SKIN";1
36663;"Vulture Raata Sunset SKIN";1
36664;"Raven Raata Sunset SKIN";1
36665;"Rokh Raata Sunset SKIN";1
36666;"Scorpion Raata Sunset SKIN";1
36667;"Widow Raata Sunset SKIN";1
36668;"Golem Raata Sunset SKIN";1
36669;"Phoenix Raata Sunset SKIN";1
36670;"Chimera Raata Sunset SKIN";1
36671;"Wyvern Raata Sunset SKIN";1
36672;"Leviathan Raata Sunset SKIN";1
36673;"Badger Raata Sunset SKIN";1
36674;"Tayra Raata Sunset SKIN";1
36675;"Crane Raata Sunset SKIN";1
36676;"Bustard Raata Sunset SKIN";1
36677;"Charon Raata Sunset SKIN";1
36678;"Rhea Raata Sunset SKIN";1
36705;"Bantam Blue Tiger SKIN";1
36706;"Condor Blue Tiger SKIN";1
36707;"Griffin Blue Tiger SKIN";1
36708;"Heron Blue Tiger SKIN";1
36709;"Kestrel Blue Tiger SKIN";1
36710;"Merlin Blue Tiger SKIN";1
36711;"Harpy Blue Tiger SKIN";1
36712;"Hawk Blue Tiger SKIN";1
36713;"Buzzard Blue Tiger SKIN";1
36714;"Manticore Blue Tiger SKIN";1
36715;"Kitsune Blue Tiger SKIN";1
36716;"Crow Blue Tiger SKIN";1
36717;"Raptor Blue Tiger SKIN";1
36718;"Corax Blue Tiger SKIN";1
36719;"Cormorant Blue Tiger SKIN";1
36720;"Flycatcher Blue Tiger SKIN";1
36721;"Blackbird Blue Tiger SKIN";1
36722;"Caracal Blue Tiger SKIN";1
36723;"Moa Blue Tiger SKIN";1
36724;"Osprey Blue Tiger SKIN";1
36725;"Cerberus Blue Tiger SKIN";1
36726;"Eagle Blue Tiger SKIN";1
36727;"Onyx Blue Tiger SKIN";1
36728;"Basilisk Blue Tiger SKIN";1
36729;"Falcon Blue Tiger SKIN";1
36730;"Rook Blue Tiger SKIN";1
36731;"Drake Blue Tiger SKIN";1
36732;"Ferox Blue Tiger SKIN";1
36733;"Naga Blue Tiger SKIN";1
36734;"Nighthawk Blue Tiger SKIN";1
36735;"Vulture Blue Tiger SKIN";1
36736;"Raven Blue Tiger SKIN";1
36737;"Rokh Blue Tiger SKIN";1
36738;"Scorpion Blue Tiger SKIN";1
36739;"Widow Blue Tiger SKIN";1
36740;"Golem Blue Tiger SKIN";1
36741;"Phoenix Blue Tiger SKIN";1
36742;"Chimera Blue Tiger SKIN";1
36743;"Wyvern Blue Tiger SKIN";1
36744;"Leviathan Blue Tiger SKIN";1
36745;"Badger Blue Tiger SKIN";1
36746;"Tayra Blue Tiger SKIN";1
36747;"Crane Blue Tiger SKIN";1
36748;"Bustard Blue Tiger SKIN";1
36749;"Charon Blue Tiger SKIN";1
36750;"Rhea Blue Tiger SKIN";1
36751;"Breacher Valklear Glory SKIN";1
36752;"Burst Valklear Glory SKIN";1
36753;"Probe Valklear Glory SKIN";1
36754;"Rifter Valklear Glory SKIN";1
36755;"Slasher Valklear Glory SKIN";1
36756;"Vigil Valklear Glory SKIN";1
36757;"Jaguar Valklear Glory SKIN";1
36758;"Wolf Valklear Glory SKIN";1
36759;"Cheetah Valklear Glory SKIN";1
36760;"Hound Valklear Glory SKIN";1
36761;"Hyena Valklear Glory SKIN";1
36762;"Claw Valklear Glory SKIN";1
36763;"Stiletto Valklear Glory SKIN";1
36764;"Talwar Valklear Glory SKIN";1
36765;"Thrasher Valklear Glory SKIN";1
36766;"Sabre Valklear Glory SKIN";1
36767;"Bellicose Valklear Glory SKIN";1
36768;"Rupture Valklear Glory SKIN";1
36769;"Scythe Valklear Glory SKIN";1
36770;"Stabber Valklear Glory SKIN";1
36771;"Muninn Valklear Glory SKIN";1
36772;"Vagabond Valklear Glory SKIN";1
36773;"Broadsword Valklear Glory SKIN";1
36774;"Scimitar Valklear Glory SKIN";1
36775;"Huginn Valklear Glory SKIN";1
36776;"Rapier Valklear Glory SKIN";1
36777;"Cyclone Valklear Glory SKIN";1
36778;"Hurricane Valklear Glory SKIN";1
36779;"Tornado Valklear Glory SKIN";1
36780;"Claymore Valklear Glory SKIN";1
36781;"Sleipnir Valklear Glory SKIN";1
36782;"Maelstrom Valklear Glory SKIN";1
36783;"Tempest Valklear Glory SKIN";1
36784;"Typhoon Valklear Glory SKIN";1
36785;"Panther Valklear Glory SKIN";1
36786;"Vargur Valklear Glory SKIN";1
36787;"Naglfar Valklear Glory SKIN";1
36788;"Nidhoggur Valklear Glory SKIN";1
36789;"Hel Valklear Glory SKIN";1
36790;"Ragnarok Valklear Glory SKIN";1
36791;"Hoarder Valklear Glory SKIN";1
36792;"Mammoth Valklear Glory SKIN";1
36793;"Wreathe Valklear Glory SKIN";1
36794;"Prowler Valklear Glory SKIN";1
36795;"Mastodon Valklear Glory SKIN";1
36796;"Fenrir Valklear Glory SKIN";1
36797;"Nomad Valklear Glory SKIN";1
36798;"Breacher Blue Tiger SKIN";1
36799;"Burst Blue Tiger SKIN";1
36800;"Probe Blue Tiger SKIN";1
36801;"Rifter Blue Tiger SKIN";1
36802;"Slasher Blue Tiger SKIN";1
36803;"Vigil Blue Tiger SKIN";1
36804;"Jaguar Blue Tiger SKIN";1
36805;"Wolf Blue Tiger SKIN";1
36806;"Cheetah Blue Tiger SKIN";1
36807;"Hound Blue Tiger SKIN";1
36808;"Hyena Blue Tiger SKIN";1
36809;"Claw Blue Tiger SKIN";1
36810;"Stiletto Blue Tiger SKIN";1
36811;"Talwar Blue Tiger SKIN";1
36812;"Thrasher Blue Tiger SKIN";1
36813;"Sabre Blue Tiger SKIN";1
36814;"Bellicose Blue Tiger SKIN";1
36815;"Rupture Blue Tiger SKIN";1
36816;"Scythe Blue Tiger SKIN";1
36817;"Stabber Blue Tiger SKIN";1
36818;"Muninn Blue Tiger SKIN";1
36819;"Vagabond Blue Tiger SKIN";1
36820;"Broadsword Blue Tiger SKIN";1
36821;"Scimitar Blue Tiger SKIN";1
36822;"Huginn Blue Tiger SKIN";1
36823;"Rapier Blue Tiger SKIN";1
36824;"Cyclone Blue Tiger SKIN";1
36825;"Hurricane Blue Tiger SKIN";1
36826;"Tornado Blue Tiger SKIN";1
36827;"Claymore Blue Tiger SKIN";1
36828;"Sleipnir Blue Tiger SKIN";1
36829;"Maelstrom Blue Tiger SKIN";1
36830;"Tempest Blue Tiger SKIN";1
36831;"Typhoon Blue Tiger SKIN";1
36832;"Panther Blue Tiger SKIN";1
36833;"Vargur Blue Tiger SKIN";1
36834;"Naglfar Blue Tiger SKIN";1
36835;"Nidhoggur Blue Tiger SKIN";1
36836;"Hel Blue Tiger SKIN";1
36837;"Ragnarok Blue Tiger SKIN";1
36838;"Hoarder Blue Tiger SKIN";1
36839;"Mammoth Blue Tiger SKIN";1
36840;"Wreathe Blue Tiger SKIN";1
36841;"Prowler Blue Tiger SKIN";1
36842;"Mastodon Blue Tiger SKIN";1
36843;"Fenrir Blue Tiger SKIN";1
36844;"Nomad Blue Tiger SKIN";1
36846;"Burner Dragonfly";0
36847;"Burner Mantis";0
36848;"Burner Antero";0
36850;"Unidentified Sleeper Device";0
36851;"Unidentified Sleeper Device";0
36852;"Unidentified Sleeper Device";0
36854;"Sansha Victory SKIN";1
36869;"Ishtar Golden Serenity Only SKIN (7 Days)";0
36870;"Dominix Golden Serenity Only SKIN (7 Days)";0
36871;"Vagabond Golden Serenity Only SKIN (7 Days)";0
36872;"Tornado Golden Serenity Only SKIN (7 Days)";0
36873;"Ishtar Golden Serenity Only SKIN (30 Days)";0
36874;"Dominix Golden Serenity Only SKIN (30 Days)";0
36875;"Vagabond Golden Serenity Only SKIN (30 Days)";0
36876;"Tornado Golden Serenity Only SKIN (30 Days)";0
36877;"Ishtar Golden Serenity Only SKIN (90 Days)";0
36878;"Dominix Golden Serenity Only SKIN (90 Days)";0
36879;"Vagabond Golden Serenity Only SKIN (90 Days)";0
36880;"Tornado Golden Serenity Only SKIN (90 Days)";0
36881;"Ishtar Golden Serenity Only SKIN (365 Days)";0
36882;"Dominix Golden Serenity Only SKIN (365 Days)";0
36883;"Vagabond Golden Serenity Only SKIN (365 Days)";0
36884;"Tornado Golden Serenity Only SKIN (365 Days)";0
36886;"Ishtar Golden Serenity Only SKIN (7 Days)";0
36887;"Ishtar Golden Serenity Only SKIN (30 Days)";0
36888;"Ishtar Golden Serenity Only SKIN (90 Days)";0
36889;"Ishtar Golden Serenity Only SKIN (365 Days)";0
36890;"Dominix Golden Serenity Only SKIN (7 Days)";0
36891;"Dominix Golden Serenity Only SKIN (30 Days)";0
36892;"Dominix Golden Serenity Only SKIN (90 Days)";0
36893;"Dominix Golden Serenity Only SKIN (365 Days)";0
36894;"Vagabond Golden Serenity Only SKIN (7 Days)";0
36895;"Vagabond Golden Serenity Only SKIN (30 Days)";0
36896;"Vagabond Golden Serenity Only SKIN (90 Days)";0
36897;"Vagabond Golden Serenity Only SKIN (365 Days)";0
36898;"Tornado Golden Serenity Only SKIN (7 Days)";0
36899;"Tornado Golden Serenity Only SKIN (30 Days)";0
36900;"Tornado Golden Serenity Only SKIN (90 Days)";0
36901;"Tornado Golden Serenity Only SKIN (365 Days)";0
36902;"Coalesced Element";1
36903;"Sentinel Repository";0
36904;"Barbican Repository";0
36905;"Vidette Repository";0
36906;"Conflux Repository";0
36907;"Redoubt Repository";0
36908;"Antipharmakon Thureo";1
36909;"Antipharmakon Kosybo";1
36910;"Antipharmakon Iokira";1
36911;"Antipharmakon Toxot";1
36912;"Antipharmakon Aeolis";1
36913;"Abaddon Blood Raiders SKIN";1
36914;"Executioner Blood Raiders SKIN";1
36915;"Harbinger Blood Raiders SKIN";1
36916;"Omen Blood Raiders SKIN";1
36917;"Apocalypse Wreck";0
36918;"Armageddon Wreck";0
36919;"Abaddon Wreck";0
36920;"Raven Wreck";0
36921;"Rohk Wreck";0
36922;"Scorpion Wreck";0
36923;"Megathron Wreck";0
36924;"Dominix Wreck";0
36925;"Hyperion Wreck";0
36926;"Typhoon Wreck";0
36927;"Maelstrom Wreck";0
36928;"Tempest Wreck";0
36929;"Nestor Wreck";0
36930;"Barghest Wreck";0
36931;"CONCORD Battleship Wreck";0
36932;"Machariel Wreck";0
36933;"Nightmare Wreck";0
36934;"Primae Wreck";0
36935;"Noctis Wreck";0
36936;"Drifter Battleship Wreck";0
36939;"Blood Raider Frigate";0
36940;"Blood Raider Cruiser";0
36941;"Blood Raider Battlecruiser";0
36945;"Generic Fuel Block";0
36946;"Expired Cerebral Accelerator";0
36948;"Expired Cerebral Accelerator";0
36949;"Coalesced Element Blueprint";1
36951;"Heron Sukuuvestaa SKIN Serenity Only";1
36953;"Structure Electromagnetic Sensor Blueprint";1
36954;"Structure Acceleration Coils Blueprint";1
36955;"Structure Advertisement Nexus Blueprint";1
36956;"Structure Electromagnetic Sensor";1
36957;"Structure Acceleration Coils";1
36958;"Structure Advertisement Nexus";1
36960;"Pharolux Cyno Beacon Blueprint";1
36961;"Ansiblex Jump Gate Blueprint";1
36962;"Medium Administration Hub Blueprint";0
36963;"Large Administration Hub Blueprint";0
36964;"X-Large Administration Hub Blueprint";0
36965;"Upwell Monument AM Blueprint";0
36966;"Astrahus Blueprint";1
36967;"Fortizar Blueprint";1
36968;"Keepstar Blueprint";1
36971;"Raitaru Blueprint";1
36972;"Azbel Blueprint";1
36973;"Sotiyo Blueprint";1
36974;"Medium Laboratory Blueprint";0
36975;"Large Laboratory Blueprint";0
36976;"X-Large Laboratory Blueprint";0
36977;"Athanor Blueprint";1
36978;"Tatara Blueprint";1
36979;"X-Large Drilling Platform Blueprint";0
36980;"Medium Observatory Array Blueprint";0
36981;"Large Observatory Array Blueprint";0
36982;"Magnate Sarum Serenity Only SKIN";1
36983;"Magnate Tash-Murkon Serenity Only SKIN";1
36984;"Punisher Kador Serenity Only SKIN";1
36985;"Punisher Tash-Murkon Serenity Only SKIN";1
36986;"Merlin Nugoeihuvi Serenity Only SKIN";1
36987;"Merlin Wiyrkomi Serenity Only SKIN";1
36988;"Imicus Inner Zone Shipping Serenity Only SKIN";1
36989;"Incursus Aliastra Serenity Only SKIN";1
36990;"Incursus Inner Zone Shipping Serenity Only SKIN";1
36991;"Tristan Quafe Serenity Only SKIN";1
36992;"Rifter Krusual Serenity Only SKIN";1
36993;"Rifter Nefantar Serenity Only SKIN";1
36994;"Probe Vherokior Serenity Only SKIN";1
36997;"Structure Security Force Array Blueprint";0
36999;"Structure Sovereignty Unit Blueprint";0
37000;"Structure Security Status Claim Unit Blueprint";0
37001;"Structure Agent Distribution Unit Blueprint";0
37002;"Structure Factional Reserve Unit Blueprint";0
37003;"Structure Armored Targeted Link Blueprint";0
37004;"Structure Information Targeted Link Blueprint";0
37005;"Structure Siege Targeted Link Blueprint";0
37006;"Structure Skirmish Targeted Link Blueprint";0
37007;"Structure Mining Targeted Link Blueprint";0
37008;"Standup Guided Bomb Launcher I Blueprint";1
37011;"Structure Capital Assembly Array Blueprint";0
37012;"Structure Component Assembly Array Blueprint";0
37014;"Structure Equipment Assembly Array Blueprint";0
37015;"Structure Ship Assembly Array Blueprint";0
37020;"Standup Ballistic Control System I Blueprint";1
37021;"Standup Repulsor Field Projector I Blueprint";0
37022;"Standup Market Hub I Blueprint";1
37023;"Standup Cloning Center I Blueprint";1
37024;"Structure Corporation Insurance Blueprint";0
37025;"Structure Loyalty Point Store Blueprint";0
37026;"Structure Customs Office Blueprint";0
37027;"Structure Interbus Transport Service Blueprint";0
37028;"Standup Co-Processor Array I Blueprint";1
37029;"Standup Point Defense Battery I Blueprint";1
37030;"Standup Arcing Vorton Projector I Blueprint";1
37031;"Structure Planetoid Drilling Blueprint";0
37032;"Standup Reprocessing Facility I Blueprint";1
37033;"Structure Compression Plant Blueprint";0
37034;"Standup Moon Drill I Blueprint";1
37037;"Structure Drone Link Augmentor Blueprint";0
37038;"Standup Fighter Damage Amplifier I Blueprint";0
37039;"Structure Drone Navigation Computer Blueprint";0
37040;"Standup Fighter Tracking Enhancer I Blueprint";0
37041;"Standup Variable Spectrum ECM I Blueprint";1
37042;"Structure ECCM Projector Blueprint";0
37043;"Standup XL Energy Neutralizer I Blueprint";1
37044;"Standup Heavy Energy Neutralizer I Blueprint";1
37045;"Standup Missile Guidance Enhancer I Blueprint";1
37046;"Structure Missile Guidance Computer Blueprint";0
37047;"Standup Anticapital Missile Launcher I Blueprint";1
37048;"Standup Multirole Missile Launcher I Blueprint";1
37049;"Structure Local Communications Array Blueprint";0
37050;"Structure Stellar Mapping Array Blueprint";0
37051;"Structure Capsuleer Tracking Array Blueprint";0
37052;"Structure Scanner Array Blueprint";0
37053;"Structure Listening Post Blueprint";0
37054;"Structure Cloak Pinpoint Array Blueprint";0
37055;"Incursus Quafe SKIN";1
37056;"Hyperion Quafe SKIN";1
37057;"Thorax Quafe SKIN";1
37058;"Structure Cynosural Jammer Blueprint";0
37060;"Standup Reactor Control Unit I Blueprint";1
37061;"Structure Remote Armor Repairer Blueprint";0
37062;"Structure Remote Capacitor Transmitter Blueprint";0
37063;"Structure Remote Hull Repairer Blueprint";0
37064;"Structure Remote Missile Guidance Computer Blueprint";0
37065;"Structure Remote Sensor Booster Blueprint";0
37066;"Standup Remote Sensor Dampener I Blueprint";1
37067;"Structure Remote Shield Booster Blueprint";0
37068;"Structure Remote Tracking Computer Blueprint";0
37069;"Structure Invention Laboratory Blueprint";0
37071;"Structure Datacore Field Research Blueprint";0
37072;"Structure Time Efficiency Laboratory Blueprint";0
37073;"Structure Material Efficiency Laboratory Blueprint";0
37074;"Structure Copy Laboratory Blueprint";0
37075;"Structure Scan Resolution Booster Blueprint";0
37076;"Structure Cynosural Generator Array Blueprint";0
37077;"Structure Stargate Connector Blueprint";0
37078;"Structure Warp Accelerant Blueprint";0
37079;"Structure Wormhole Stabilizer Blueprint";0
37080;"Standup Stasis Webifier I Blueprint";1
37081;"Standup Target Painter I Blueprint";1
37083;"Standup Weapon Disruptor I Blueprint";1
37084;"Tracking Enhancer Blueprint";0
37085;"Standup CSP Tractor Beam I Blueprint";0
37087;"Standup Focused Warp Disruptor I Blueprint";1
37089;"Federation Navy Comet Police Pursuit Serenity Only SKIN";1
37090;"Catalyst Aliastra Serenity Only SKIN";1
37091;"Catalyst Inner Zone Shipping Serenity Only SKIN";1
37092;"Catalyst Intaki Syndicate Serenity Only SKIN";1
37093;"Catalyst InterBus Serenity Only SKIN";1
37094;"Catalyst Quafe Serenity Only SKIN";1
37095;"Thrasher Nefantar Serenity Only SKIN";1
37096;"Omen Kador Serenity Only SKIN";1
37097;"Omen Tash-Murkon Serenity Only SKIN";1
37098;"Caracal Nugoeihuvi Serenity Only SKIN";1
37099;"Caracal Wiyrkomi Serenity Only SKIN";1
37100;"Thorax Aliastra Serenity Only SKIN";1
37101;"Thorax Inner Zone Shipping Serenity Only SKIN";1
37102;"Vexor Quafe Serenity Only SKIN";1
37103;"Stabber Krusual Serenity Only SKIN";1
37104;"Stabber Nefantar Serenity Only SKIN";1
37105;"Abaddon Kador Serenity Only SKIN";1
37106;"Abaddon Tash-Murkon Serenity Only SKIN";1
37107;"Apocalypse Kador Serenity Only SKIN";1
37108;"Apocalypse Tash-Murkon Serenity Only SKIN";1
37109;"Rokh Nugoeihuvi Serenity Only SKIN";1
37110;"Rokh Wiyrkomi Serenity Only SKIN";1
37111;"Scorpion Ishukone Watch Serenity Only SKIN";1
37112;"Dominix Quafe Serenity Only SKIN";1
37113;"Hyperion Aliastra Serenity Only SKIN";1
37114;"Hyperion Inner Zone Shipping Serenity Only SKIN";1
37115;"Megathron Inner Zone Shipping Serenity Only SKIN";1
37116;"Megathron Quafe Serenity Only SKIN";1
37117;"Maelstrom Krusual Serenity Only SKIN";1
37118;"Maelstrom Nefantar Serenity Only SKIN";1
37119;"Tempest Krusual Serenity Only SKIN";1
37120;"Tempest Nefantar Serenity Only SKIN";1
37121;"Paladin Blood Raider Serenity Only SKIN";1
37122;"Golem Kaalakiota Serenity Only SKIN";1
37123;"Kronos Police Serenity Only SKIN";1
37124;"Revelation Sarum Serenity Only SKIN";1
37125;"Phoenix Wiyrkomi Serenity Only SKIN";1
37126;"Moros InterBus Serenity Only SKIN";1
37127;"Naglfar Justice Serenity Only SKIN";1
37128;"Bestower Tash-Murkon Serenity Only SKIN";1
37129;"Tayra Wiyrkomi Serenity Only SKIN";1
37130;"Iteron Mark V Inner Zone Shipping Serenity Only SKIN";1
37131;"Mammoth Nefantar Serenity Only SKIN";1
37132;"Orca ORE Development Serenity Only SKIN";1
37133;"Rorqual ORE Development Serenity Only SKIN";1
37134;"Mackinaw ORE Development Serenity Only SKIN";1
37135;Endurance;1
37136;"Tournament Smartbomb";0
37137;"QA Resistance Eliminator";0
37138;"Structure Ad Post Blueprint";0
37139;"Structure Billboard Blueprint";0
37140;"Structure Monument Blueprint";0
37141;"Structure Ad Post";0
37142;"Structure Billboard";0
37143;"Structure Monument Module I";0
37146;"Standup M-Set Basic Medium Ship Manufacturing Material Efficiency I";1
37147;"Standup M-Set Basic Medium Ship Manufacturing Material Efficiency II";1
37148;"Standup M-Set Drone and Fighter Manufacturing Time Efficiency I";1
37149;"Standup M-Set Drone and Fighter Manufacturing Time Efficiency II";1
37150;"Standup M-Set Ammunition Manufacturing Time Efficiency I";1
37151;"Standup M-Set Ammunition Manufacturing Time Efficiency II";1
37152;"Standup M-Set Basic Large Ship Manufacturing Material Efficiency II";1
37153;"Standup M-Set Basic Medium Ship Manufacturing Time Efficiency II";1
37154;"Standup M-Set Basic Small Ship Manufacturing Material Efficiency I";1
37155;"Standup M-Set Basic Small Ship Manufacturing Material Efficiency II";1
